-934,971098265896; 0,003084060526256982
-919,0751445086706; 0,023400361550650617
-903,1791907514452; 0,04371666257504403
-868,4971098265896; 0,09014913964335958
-855,4913294797689; 0,10756131854397766
-841,0404624277458; 0,1307691878501127
-807,8034682080926; 0,17140597451291106
-793,3526011560695; 0,1917180909232934
-776,0115606936417; 0,21493432945745106
-758,6705202312139; 0,2381505679916085
-728,3236994219654; 0,27877898542638424
-689,306358381503; 0,33101552212823915
-671,9653179190752; 0,35133600776664364
-653,1791907514452; 0,37745218381056533
-627,1676300578035; 0,4122765416118017
-614,1618497109828; 0,42968872051242
-599,7109826589597; 0,45000083692280235
-565,028901734104; 0,49643331399111745
-579,4797687861272; 0,4732254446849822
-549,1329479768787; 0,5167496150155111
-534,6820809248557; 0,5370617314258934
-518,7861271676301; 0,5631695382417927
-498,55491329479776; 0,5892898988997257
-481,21387283237004; 0,615401890329636
-468,2080924855492; 0,6299183163345015
-453,7572254335262; 0,647334679849131
-440,7514450867053; 0,6647468587497489
-427,74566473988443; 0,6850547905461201
-416,18497109826603; 0,6995670319369742
-404,6242774566475; 0,7140792733278284
-390,1734104046243; 0,7343913897382106
-381,5028901734105; 0,7459995090052893
-369,942196531792; 0,7634075032918964
-355,49132947976886; 0,7808238668065258
-342,4855491329481; 0,7982360457071441
-332,36994219653184; 0,8156398553797399
-319,3641618497111; 0,8301562813846052
-310,69364161849717; 0,844660153547437
-297,6878612716764; 0,8591765795523023
-289,0173410404625; 0,8736804517151339
-277,456647398844; 0,8852969402102351
-268,7861271676302; 0,9026965652688198
-257,22543352601167; 0,9172088066596739
-247,1098265895955; 0,9317168634365167
-236,99421965317924; 0,9433291673176067
-221,09826589595377; 0,9636454683420003
-208,09248554913302; 0,9781618943468656
-193,6416184971099; 0,9984740107572478
-177,74566473988455; 1,0187903117816415
-167,63005780346828; 1,0361941214542372
-154,62427745664752; 1,0507105474591025
-144,50867052023125; 1,0681143571316984
-132,94797687861274; 1,0826265985225525
-121,38728323699422; 1,0971388399134065
-109,82658959537582; 1,1145468342000135
-96,82080924855507; 1,1319590131006319
-82,36994219653184; 1,1522711295110142
-70,80924855491332; 1,1638876180061153
-59,248554913294925; 1,1812956122927223
-49,13294797687854; 1,1929079161738123
-36,127167630057784; 1,2103200950744304
-26,01156069364174; 1,2248281518512734
-14,450867052023114; 1,2422361461378804
-4,3352601156070705; 1,2538484500189704
-888,728323699422; 0,06402877898542636
-825,1445086705203; 0,14818973597875318
-710,9826589595377; 0,29909947106478896
-744,2196531791908; 0,2584626844019908
