-673,4104046242776; 0,0038414756622848767
-664,7398843930637; 0,021241100720869488
-656,0693641618498; 0,0386407257794541
-644,5086705202314; 0,05604872006606132
-637,2832369942198; 0,0734441605106344
-630,0578034682081; 0,08794384805945499
-621,3872832369943; 0,10534347311803938
-611,2716763005782; 0,11985152989488235
-602,6011560693643; 0,134355402057714
-593,9306358381505; 0,1488592742205459
-586,7052023121389; 0,16335896176936626
-578,034682080925; 0,17786283393219837
-569,3641618497111; 0,19236670609503004
-559,2485549132948; 0,206874762871873
-550,578034682081; 0,2184828821389515
-543,3526011560695; 0,2329825696877721
-533,2369942196533; 0,24749062646461506
-521,6763005780348; 0,26489862075122184
-511,5606936416186; 0,2794066775280648
-500,0000000000001; 0,2881274131274132
-492,77456647398856; 0,2968355948847279
-482,6589595375724; 0,31134365166157085
-472,54335260115613; 0,3258517084384138
-462,42774566474; 0,33746401231950385
-452,3121387283238; 0,34907631620059365
-442,19653179190766; 0,3635843729774366
-432,0809248554914; 0,37519667685852665
-420,5202312138729; 0,3926046711451334
-404,6242774566475; 0,41292097216952706
-391,61849710982676; 0,4332289039658983
-378,6127167630059; 0,44774532997076366
-364,16184971098266; 0,468057446381146
-346,82080924855507; 0,49127368491530343
-335,26011560693655; 0,5057859263061577
-325,1445086705203; 0,5202939830830007
-312,1387283236995; 0,5377061619836188
-302,02312138728325; 0,5580057245519674
-287,57225433526014; 0,5725263351708441
-277,456647398844; 0,587034391947687
-265,8959537572256; 0,6015466333385411
-252,8901734104046; 0,6189588122391592
-241,3294797687862; 0,6334710536300133
-229,7687861271677; 0,6508790479166202
-218,20809248554917; 0,6653912893074744
-208,09248554913302; 0,6770035931885644
-196,53179190751462; 0,6915158345794185
-186,41618497109835; 0,7031281384605086
-176,30057803468208; 0,7176361952373516
-166,18497109826603; 0,7292484991184415
-153,17919075144505; 0,7466606780190596
-138,72832369942205; 0,7698685473251948
-118,49710982658962; 0,7930931550873749
-105,49132947976886; 0,8105053339879931
-89,5953757225434; 0,8308216350123866
-78,034682080925; 0,8511253821947464
-63,58381502890177; 0,86275023991787
-52,023121387283254; 0,8772624813087242
-40,462427745664854; 0,8946704755953313
-27,456647398844098; 0,9091869016001964
-15,89595375722547; 0,9236991429910506
-5,780346820809427; 0,9353114468721406
